冷轧纵切钢带,热轧卷板,热轧工字钢,热轧H型钢,热轧花纹卷板,冷成形纵切钢带,热镀锌钢卷,冷成形钢卷,热轧酸洗钢卷,热轧槽钢,热轧盘条,盘螺,开平板,热轧纵切钢带,热轧带肋钢筋,热轧酸洗纵切钢带,热镀锌钢板,C000064347,C000064474,C000045458,C000039499,C000056035,C000020245,C000045426,C000045466,C000045406,C000045450,C000005352,C000045716,C000003529,C000045464,C000062897,C000045448,C000062760,C000005103,C000062404,C000047736,C000003951,C000043992,C000044055,C000044076,C000005112,C000064753,C000066629,C000043718,C000062393,C000045421,C000045451,C000003742,C000005106,C000044017,C000045445,C000061202,C000020177,C000044001,C000046633,C000045433,C000039359,C000045439,C000049683,C000065690,C000003732,C000003869,C000029729,C000061124,C000006010,C000003921,C000045778,C000049187,C000048866,C000003865,C000005634,C000003992,C000066617,C000048174,C000043829,C000043994,C000041948,C000044026,C000043981,C000046852,C000049697,C000009707,C000005533,C000045621,C000005902,C000068176,C000043940,C000003554,C000045413,C000047704,C000063052,C000045434,C000003885,C000043987,C000060930,C000044054,C000045419,C000043905,C000049295,C000003877,C000049115,C000005080,C000003966,C000063035,C000064461,C000005007,C000058971,C000053125,C000038361,C000048978,C000043900,C000068206,C000062912,C000064423,C000005207,C000067848,C000003879,C000056089,C000054665,C000039354,C000056497,C000063993,C000044906,C000049198,C000062966,C000062481,C000005082,C000045441,C000045431,C000004033,C000045430,C000042437,C000068326,C000060822,C000065106,C000045463,C000034843,C000045423,C000068268,C000045442,C000005879,C000048925,C000048977,C000063918,C000045808,C000068371,C000067148,C000006073,C000064360,C000009905,C000045806,C000045446,C000044023,C000062226,C000003968,C000064980,C000039382,C000021283,C000045462,C000065674,C000005709,C000009747,C000068415,C000062968,C000043799,C000051757,C000064588,C000064610,C000066868,C000009916,C000044249,C000062279,C000056042,C000005742,C000067698,C000065510,C000043925,C000046080,C000045440,博兴县,邹平市,岱岳区,泰山区,滨城区,沾化区,肥城市,新泰市
-0.000789965,-0.04580659,-0.18402249,-0.11661432,-0.14389385,-0.066830084,-0.07026707,0.024759375,0.03188701,-0.14565302,0.22313872,0.14733839,0.26286465,-0.14808726,0.07953451,-0.005962643,0.19145755,0.27670765,0.18959844,0.3647744,0.09867718,0.31114116,0.012412727,0.11754843,0.10310804,0.2263046,0.44629514,0.33484823,0.15062352,0.27056968,0.15548587,0.30964273,0.3279274,0.061810765,0.20397566,0.21440092,0.32311723,0.1198421,0.13035618,0.1921554,0.1253842,-0.09699773,0.08373646,0.13818319,0.3802559,0.03728538,0.37772125,0.34531057,0.11310778,0.23146491,-0.3643005,0.31235763,0.26188365,0.08333011,0.077476285,0.43565473,0.14883135,0.16867112,-0.017741587,0.1609107,0.26113144,0.32474998,0.3501945,0.3262408,0.22223753,0.14575295,0.26599047,0.2763425,0.18651032,0.026318915,0.1914362,0.009201844,0.11950643,0.22082335,0.06655383,0.28679457,0.032067675,0.11950203,0.28210944,0.28115514,0.22763994,0.19967754,0.19937569,0.3486916,0.16511562,0.12950756,0.2420401,0.3310361,0.35565418,0.19153671,0.016480334,0.22988752,0.15281112,-0.1818848,0.30423635,0.056791984,0.5229124,0.22110508,0.23630649,0.19179083,0.17391957,0.20525901,0.2352404,0.22591574,0.124623716,0.3339598,0.2489579,0.22551304,0.037730664,0.17659211,0.3407309,0.09304412,0.1838843,0.3785473,-0.15717407,0.06528443,-0.024154508,0.05759068,0.21452588,0.23060748,0.1926284,0.1750245,-0.08750387,0.32341444,0.33660817,-0.07768958,0.14701526,0.113189325,-0.020433616,0.08953744,-0.14263524,0.41710162,-0.15300675,0.31695327,0.20386139,0.19339818,-0.1988788,0.000455641,0.19899672,-0.08578455,0.502464,0.3720791,0.2718941,0.2611314,0.45620137,0.50797653,0.24331015,0.49383473,0.059540298,0.46690762,-0.24512683,0.2131043,0.28622386,0.046266977,0.049568683,-0.03354058,0.20728284,0.012001526,0.07630435,0.17161447,0.00934306,-0.25178754,-0.0648044,0.27128875,-0.21722874,-0.019716127,0.4134768,0.09225469,-0.3167984,0.34183508,0.4523173,0.3555654,0.4322919,0.063081,-0.05462165,0.051107287,-0.13681552,0.43570608,-0.17632002,0.20875959,0.10301878,-0.36332932,-0.3004063,0.037681766,-0.30699962,-0.26780188,0.35567692,0.35837302
-0.11427846,0.07751619,0.3245724,0.2963422,0.116995744,0.13545692,0.03786475,0.021172576,0.28017113,0.4162193,-0.08525389,-0.13264702,0.15293334,-0.10436528,-0.12482956,0.074307166,0.047480084,-0.041850884,0.085567474,-0.06650135,0.24127136,0.057648636,0.10589501,0.11398118,0.16108316,0.14775632,-0.05200156,-0.02335855,0.22384332,0.2720015,0.30711284,-0.08250401,0.024392916,0.085127674,0.03714091,-0.011509993,-0.07948523,-0.011997074,0.05651326,0.18829182,-0.1355441,-0.15983586,0.20571908,0.03245203,0.052026697,-0.016465805,-0.110219255,-0.09046498,0.10394681,0.090527534,-0.014346267,-0.0832506,-0.05032069,-0.042640213,0.2465069,0.20646006,-0.063439466,0.25374478,-0.035301127,-0.053066216,0.076853015,-0.073218904,0.1329926,0.001799519,0.03425635,0.14642775,-0.111277126,0.03508498,-0.09110326,0.14733708,-0.009586701,0.1797064,-0.11195718,-0.08533111,0.05603422,0.08051671,0.1650854,0.10140995,-0.19948362,0.11224292,-0.07112484,-0.16840526,0.14599225,-0.079131514,0.09077486,-0.15679564,-0.06264229,0.12672862,-0.14682157,0.018039672,0.06081171,0.17363982,0.08735071,-0.39113608,-0.06325299,-0.16751057,-0.2970879,-0.1339851,-0.02612693,0.056117017,0.059936345,-0.021071332,-0.14910008,-0.21315739,0.19875054,-0.17012693,0.06494303,0.042834334,-0.36254746,0.14801596,-0.021487158,0.138925,-0.50536263,0.00380728,0.25559154,0.17576878,0.03830758,-0.34212583,0.13306779,0.039355814,-0.30393758,-0.34504765,-0.36972967,0.08601998,-0.28390804,-0.029351363,-0.21523178,-0.01691807,0.13553606,-0.01169868,-0.20046717,-0.09352087,-0.19249748,0.053149614,0.020341706,-0.33513734,-0.46494097,0.051023375,-0.13925241,-0.1074638,0.19736387,-0.12200281,0.047264993,0.07950291,-0.05291902,-0.24648033,-0.15930434,-0.029341556,-0.028628012,-0.005893249,-0.088307865,0.039409924,-0.23781925,0.082826205,0.24182503,-0.045327593,-0.19366398,-0.08344947,-0.37148514,0.044070397,-0.10546899,-0.26762146,-0.3303156,-0.3559173,0.24541685,0.13969228,-0.26308668,0.00889656,-0.7850904,0.1876614,-0.4704712,-0.17220438,-0.6696081,0.013274923,-0.5562342,-0.11991948,-0.16039291,0.22296762,-0.05323931,-0.60158503,0.037130002,0.21720196,0.05104213,0.20367798,0.06577891,-0.17468745,0.002224604,0.0731454
0.4093982,0.04719809,0.21827441,0.18946747,0.08521632,-0.16034989,0.20135096,0.028518524,-0.17568265,0.08644707,-0.07954924,0.26964352,0.22073364,0.4056991,0.22245349,0.2244352,-0.003139132,-0.036398392,-0.089387,-0.09695442,-0.10007673,-0.13926469,0.11711902,0.070840344,0.072183944,-0.1991761,0.05237914,0.10318012,0.17924131,-0.13982593,0.027057039,0.07689424,0.083863065,0.18663938,-0.0749962,-0.13730147,-0.27559516,0.069373176,0.0995084,0.030501673,0.059763994,0.36776766,-0.10457443,-0.05142733,0.025302215,-0.09994556,-0.066299126,-0.1851604,-0.10710722,0.023351677,-0.11989591,0.4152869,0.1871363,0.054553624,-0.14718902,-0.03730154,-0.1454661,-0.18652909,0.15796866,-0.22004598,0.18927762,-0.13390014,0.03265997,-0.19115427,0.006997165,-0.17138822,-0.29970184,0.019720946,-0.016103564,0.09701334,-0.20213985,-0.12057644,0.035983454,0.016025145,-0.035099715,0.105212286,0.036083616,-0.13520063,0.28383103,-0.025243174,-0.14799224,-0.130774,0.026846016,-0.0712049,0.090992354,-0.07644085,0.044937685,-0.077146105,-0.06400819,-0.06735387,-0.10088788,0.097934574,0.09446069,0.034815926,0.027712224,-0.1469964,-0.20401086,-0.1749577,-0.1037918,0.075358674,-0.16682689,-0.14359263,0.114509895,0.03221984,0.18479787,0.19236703,0.27164143,-0.10132971,0.04061271,0.09229936,0.024389751,-0.24492021,0.21006808,0.0620925,0.6041668,0.047670983,-0.19254108,-0.17549028,-0.16534172,-0.17123777,0.049789894,0.024516685,0.019860512,0.07664489,0.227559,0.020287007,0.012998402,-0.03596658,-0.29257825,-0.12256012,-0.28412706,0.2703582,-0.31848678,-0.18037899,-0.11531632,-0.37615025,0.3071465,0.10170993,0.051501136,-0.2305099,-0.15840077,-0.09665798,-0.00265317,-0.052234862,-0.33348194,-0.2904783,-0.41883266,-0.09025459,0.10849812,0.41689816,0.06714086,0.108752206,0.10481561,0.1796994,0.21294728,-0.21836814,-0.09947939,0.15271832,-0.00946532,0.18174988,0.18630914,-0.000838719,-0.11407295,0.28261855,0.09170076,-0.16357206,0.22516467,-0.27453613,0.45321813,-0.2942134,-0.00369418,0.14544737,0.3723925,-0.35394424,-0.02076842,-0.17604485,0.055527367,-0.3073758,0.24005975,-0.30835572,-0.547766,0.2858729,-0.064877346,0.047643874,0.09637294,0.3088397,-0.15741833,-0.17724198
0.20150305,0.44845945,0.13819815,0.20443769,0.44192016,0.59892946,0.5565064,0.59553504,0.61167794,0.20329048,-0.19285421,0.11120242,0.26674518,0.36917022,0.18504709,0.4749683,0.08826156,0.08913474,0.082567565,-0.14871879,0.08987177,0.11839117,0.13465989,0.18602635,0.12213457,-0.14587997,-0.16853246,-0.16293144,0.117564,0.17412789,0.13552473,-0.05301276,-0.16123395,0.048087426,0.105850816,0.10203939,-0.11311546,0.3066573,0.3072381,0.24626046,0.38589305,0.29205698,0.2965089,0.3148421,0.22509532,0.111514896,-0.12737139,-0.012349956,-0.14616102,0.112783246,-0.5664987,-0.64101297,0.13259916,0.087302275,0.13516642,-0.11520379,-0.1901292,0.107690096,0.08373118,0.417625,0.24673182,0.3341378,0.23649608,0.29862195,0.19085702,0.22527307,0.3205933,0.18738073,0.30800802,0.29236308,0.32521707,0.09153501,0.26509187,0.3507353,0.2850908,0.07612847,0.3253813,0.3319902,0.115816824,0.31656384,0.085624225,0.22332534,0.098564304,0.09887982,0.11733041,0.2234546,0.09236402,0.21925478,0.12234574,0.09941274,0.0858781,0.19378047,0.15932262,-0.6739598,0.15075564,0.19593963,0.23627344,-0.13286407,0.10742582,0.07656021,0.2377878,0.20996971,0.25855848,0.101635374,-0.6438938,0.13705105,0.08948558,0.21301745,0.09845467,0.20583597,0.33991972,0.22728407,0.14388086,0.26110333,0.19464834,0.078323655,0.06169608,-0.13463466,0.10237217,0.2739754,0.24377267,0.27882367,0.18308449,0.16023685,-0.37999704,-0.08092556,-0.05027952,0.06891021,0.22205198,-0.06411171,0.059762977,-0.11541552,-0.042874426,0.06444221,0.09832398,-0.006950142,-0.13527092,-0.6281337,-0.075052164,-0.004454175,0.17126335,0.21879797,0.33044836,0.28772038,0.09502412,0.19032876,0.14877881,0.35267317,-0.14224105,0.13488114,0.22451141,0.20746154,0.08331927,0.32972032,0.2556329,0.2625146,0.06746718,0.07797054,0.01911559,-0.15787707,0.008571847,-0.043126673,0.18803263,0.18924288,0.061097346,0.13460122,0.121791914,-0.009415654,0.18819872,-0.016962292,0.04876814,0.13396792,0.027432999,0.018208561,0.16001284,-0.038996983,-0.05214134,0.44071758,0.24516368,0.017703725,0.33919305,0.106026106,-0.1174474,-0.096447326,-0.35991868,-0.08183156,-0.1481093,-0.12838778
0.32597998,0.004177949,-0.07951552,-0.056659233,0.057501044,-0.20769991,-0.055723805,-0.008351952,-0.061168026,-0.13676646,-0.1825084,0.043030348,-0.35974428,-0.21745789,-0.11901449,-0.17822619,0.06468739,-0.056998707,-0.058639754,0.099811,0.18724175,-0.13194855,0.059921786,0.004438475,-0.13325429,-0.11116451,0.045106143,-0.05906417,-0.045828447,-0.038748924,-0.18653661,-0.05022049,-0.05293963,-0.017224245,-0.08743562,0.07040013,-0.12896511,-0.097833246,-0.03731704,0.04949543,0.10113752,0.31628266,0.03391183,-0.16532119,-0.11959227,-0.10394022,-0.03667943,0.021398123,-0.005304929,-0.1932437,-0.12625948,-0.2794129,0.16129233,-0.19383094,-0.041510507,-0.064607255,0.10888003,0.1370073,0.0957936,-0.017805452,0.012287069,-0.06090401,-0.051163383,0.041611232,-0.009609505,-0.15154843,0.00419198,-0.03523652,0.056720067,-0.001805765,0.1448586,-0.076743186,-0.005570284,0.057457604,0.17608674,0.053866517,-0.051636532,-0.16016404,0.13540418,-0.019154187,0.06785469,0.01575566,0.08515633,-0.060238514,-0.18262549,-0.039876293,0.11121186,-0.13864422,-0.057898365,0.002155156,0.113340065,0.14832187,-0.09039727,0.01056251,0.005620766,0.14972614,0.007744601,-0.012371184,-0.09368062,-0.004192695,-0.14601198,0.03091786,0.11029203,-0.06987786,0.052249096,0.27530527,0.013533113,-0.055932153,-0.14881334,-0.08192422,-0.030617153,0.120688155,0.11678831,0.016157672,0.5128949,-0.046174824,0.3262274,0.032350272,0.057657998,-0.106606886,-0.16360314,0.06665324,-0.0366511,-0.09939771,0.14727855,0.05690296,-0.038873088,-0.16136742,-0.126088,0.07785696,-0.15095846,-0.078769535,0.084933594,-0.116444394,0.115635015,0.028780809,0.16066693,-0.16198343,0.07800822,0.11659396,-0.006249573,-0.83062124,0.07850749,-0.09545871,-0.31388712,0.01701326,0.38867912,-0.21746461,-0.01442198,0.1496286,-0.18170781,-0.042692922,0.024495356,0.17042972,-0.21830153,-0.17639662,0.24244523,0.2136358,0.1037693,-0.1687022,-0.03462934,-0.14910614,-0.31822243,0.058093343,-0.23690139,-0.02305336,-0.2911366,-0.41793486,0.23796265,-0.042682502,0.15420468,-0.50814855,0.32599688,0.026795074,0.37551302,-0.3172059,0.16255383,-0.24890767,0.2270234,0.1670737,-0.08312449,0.07830403,-0.038899172,-0.114835925,-0.30754054,0.16712716,-0.29546782,-0.0893573
-0.8927084,0.045567274,-0.3021811,-0.21437792,0.056994583,-0.14077592,-0.15259422,-0.11523168,-0.20730656,-0.34932104,-0.50368637,0.46326226,-0.35028428,-0.34354153,0.4252446,-0.30606714,-0.2751483,0.2579545,0.51555175,0.584265,0.5489367,0.55167323,0.5289382,0.4689471,0.5230603,0.551932,0.55547154,0.5363453,0.50728047,0.5651094,0.54105645,0.5259336,0.57646525,0.27687973,0.54333115,0.5559384,0.5006905,0.4111843,0.42526558,0.5275407,0.35253716,0.32264882,0.42452082,0.4355908,0.4933705,0.43034664,0.5532975,0.54309064,0.5440303,0.5256282,0.55734533,1.6273264,0.44978213,0.53667134,0.5062182,0.43411478,0.51684606,0.58085996,0.529258,0.36735907,0.49640894,0.38455626,0.56011754,0.4478423,0.5591999,0.50016975,0.4523513,0.5779223,0.4433913,0.31536406,0.4227961,0.5270596,0.51142216,0.41215757,0.42787808,0.51948684,0.44116324,0.41279358,0.44436145,0.47116983,0.47192353,0.533511,0.5192756,0.45611644,0.48162824,0.41247106,0.528081,0.41487443,0.48630026,0.51963073,0.5216518,0.3871188,0.44802138,0.8165808,0.50169206,0.41163787,0.46633732,0.5469687,0.5475944,0.54815996,0.47694743,0.43491164,0.41457865,0.55090517,0.6672778,0.44847146,0.5720795,0.47395706,0.2950517,0.55037355,0.52250236,0.49104843,0.45831442,0.48390034,0.30444235,0.4979278,0.07327989,0.42409718,0.4717608,0.5784657,0.50492036,0.3964223,0.4421465,0.45367065,0.76433176,0.28869754,0.3712525,0.49099305,0.27553427,0.4681382,0.4488395,0.50251925,0.2782298,0.52616984,0.5381937,0.3472537,0.37405795,0.7412248,0.37894836,0.22004923,0.4390896,0.676719,0.40299985,0.4268953,0.60241663,0.5061545,0.36939195,0.2149422,0.38869596,0.4081626,0.47032848,0.40356824,0.4948402,0.66101235,0.16770053,0.40334183,0.45557377,0.44732314,0.57466733,0.3442035,0.28106096,0.40913582,0.45977214,0.314217,0.28005713,0.4702685,0.41893142,0.30224505,0.3577285,0.4728118,0.33011895,0.37923574,0.42941287,0.40243062,0.44865736,0.2722938,0.25089318,0.3606801,0.48641655,0.21424289,0.4727157,0.36017093,0.55357444,0.5920779,0.28852215,0.20792437,0.72669894,0.509749
-0.08880216,-0.03574669,-0.122232795,-0.13977161,-0.1348798,-0.18135354,0.26665142,0.19053136,-0.071217135,-0.22507055,-0.083976015,0.10181861,-0.09599549,-0.29194123,-0.1502633,0.08974439,-0.07506688,0.36791992,-0.034369774,0.20732622,-0.15749055,-0.013235804,0.07379288,0.04504931,0.013366464,0.33072743,0.12781698,0.1420254,0.086541384,-0.13533925,-0.003001629,0.15722354,0.17051737,0.3254137,-0.027219728,-0.08388228,0.28362787,0.16446371,0.15049005,0.18978517,-0.22339387,-0.44254965,0.29439285,0.16656336,0.03215871,0.18012074,0.17525078,0.1089967,0.019493302,0.423277,0.007233444,0.17017539,0.11460137,0.056365546,-0.10620042,-0.07572678,0.24961077,0.041122742,0.07706599,0.23399802,0.17436557,0.3431933,0.16942726,0.1022044,0.18245386,0.09743618,0.018437745,-0.020428604,0.010214992,0.3258804,-0.004109769,-0.1416982,0.20393592,0.19096611,0.09985495,-0.11091701,-0.017729249,0.17387882,0.14682429,0.049990855,0.22793932,0.13492435,0.091403365,0.24474633,0.13406873,0.2911248,0.12935175,-0.120377675,0.03937673,0.072065495,0.00485515,0.20792001,0.03174992,0.19364733,0.118068665,0.07962875,-0.090158515,0.21803416,-0.13919881,0.0814643,0.29969913,0.22078954,0.04850563,-0.017712379,-0.08095319,0.46809864,-0.05022365,-0.09002501,0.49518827,0.3740273,0.06411246,-0.044823278,0.35005188,0.20453086,-0.21177676,0.10414068,0.15255255,0.42634228,0.3476793,-0.089353316,0.12467359,0.039817918,-0.37986797,0.15989229,-0.5426622,0.4304913,0.035422094,0.081264175,0.19787788,0.15429544,0.22711886,0.12679449,-0.097923726,0.13619031,-0.033277575,0.28217143,0.42872953,0.28526312,0.2808643,0.35852173,0.15889032,-0.22961113,0.4475175,0.42933342,-0.01981055,0.13325685,0.48581097,0.054127302,0.28350264,0.04517716,0.21305121,0.18651038,0.23029023,-0.19635259,-0.012363736,0.07416774,0.16965316,0.2433567,0.033270534,0.3923154,-0.29820746,0.009320056,-0.117644586,0.41551322,0.26753452,0.06812797,0.45723832,0.18466191,-0.05991421,0.39182037,0.4266302,-0.38502017,0.0529557,0.5553477,-0.08874984,0.594744,0.21192922,0.060994733,0.24632424,-0.08579709,0.034299385,-0.020458888,-0.014088784,0.15357079,-0.16261028,0.36491635,0.09661192,-0.05974756
0.020926777,-0.25132743,-0.08842476,0.007255232,-0.19561228,-0.3656356,-0.25254,-0.20449789,-0.27081397,-0.035758127,0.11565846,-0.115480036,-0.21243197,-0.47005644,0.13088396,-0.45024145,0.08089615,-0.009430986,0.1743792,0.13016719,0.31922576,0.23351648,0.33980113,0.29658332,0.3054517,0.063684374,0.14699616,0.13914864,0.14584444,0.055050533,0.14680059,0.18532859,0.04474134,0.07080717,0.05287539,0.28773272,0.19312769,0.081897564,0.19380008,0.24102445,0.090775065,-0.16575244,0.30669597,0.1005959,0.2966209,-0.19079228,0.1341267,0.459604,0.20014887,0.18731506,0.27650797,-0.11743401,-0.01321373,0.3333883,0.19962087,0.31047708,0.18627805,0.3474655,-0.09132253,0.16042724,0.006080654,0.35476184,0.17928044,0.32095346,0.02459798,0.005338739,0.110054456,0.17253622,0.09566042,-0.012877451,0.08596431,0.04879793,0.20006955,0.15806736,0.17064834,0.09786866,0.24761076,0.22625625,0.05627163,0.18348603,0.3048859,0.21149169,0.2212629,-0.063051686,0.08900587,0.27507564,0.17726359,0.25471297,0.20319642,0.21759683,0.15370464,0.27645734,0.11895055,-0.08514404,0.16768777,0.18881361,0.112225346,0.2718974,0.105567575,0.2393537,0.16973461,0.044077337,0.29059684,0.13558848,0.39506626,-0.18643309,0.26615223,0.32038748,-0.10971957,0.21384996,0.3294505,-0.19111468,0.012142224,0.057914507,0.12667845,-0.000582435,-0.22043711,0.4046371,0.06595281,0.14865349,0.019220777,-0.034265127,-0.11578422,-0.037007745,0.07513766,-0.3920949,0.45297846,-0.025814716,0.054935183,0.006212118,-0.019324552,-0.06338738,0.36714652,0.15155156,0.020705469,0.083100304,0.057828035,0.22166072,-0.026545417,0.48965105,0.053550016,0.8669421,0.20131367,0.027160173,-0.004307781,0.09445844,-0.052119028,-0.040746547,0.41353965,-0.35705096,0.18473044,0.12053402,0.10497728,0.002219534,-0.02299673,-0.05154039,-0.12933432,-0.10134412,0.34790653,0.10655386,-0.12458704,0.49861777,-0.05186097,-0.026247235,0.18310453,0.04497267,-0.17351545,0.5295863,0.14310956,0.2779365,0.12007232,0.019066682,-0.009610989,0.45611918,-0.13402387,0.5760743,-0.44371888,0.3792847,0.16084594,0.5466153,0.059222456,0.3021619,0.109496966,0.03056271,-0.2125643,0.04239948,-0.3144371,-0.082145
0.20202449,0.06956401,0.072899915,0.23976961,0.19760941,0.20744407,0.18105996,0.055620216,0.22440691,0.27258173,0.057275902,0.29037908,0.03733169,0.48083177,-0.13459337,0.05587573,0.2758579,-0.10827631,-0.043157358,-0.073525384,-0.080002494,0.034848645,-0.09251355,-0.062124565,-0.076748215,-0.29187417,-0.07226157,-0.13087577,-0.13439235,-0.10332778,0.003764138,-0.013456009,-0.13314983,-0.069206744,0.06009218,0.21771252,0.005768556,-0.07361287,-0.13610981,-0.17219903,0.10917973,0.13209537,-0.17078091,0.009131298,-0.11139056,-0.28305143,-0.040401597,0.009200464,-0.35145506,-0.01608297,-0.18897651,0.079784214,-0.13267925,-0.2002196,-0.02369815,-0.27601272,-0.31828502,-0.15228125,-0.09131373,-0.22122747,-0.08782786,-0.18050866,-0.17562072,-0.13873528,-0.24084859,-0.2109685,-0.016612913,-0.17616014,-0.01367805,-0.09669394,-0.076926254,0.11220926,-0.109547235,-0.11893374,-0.20897606,-0.040164944,-0.08089954,-0.2304715,-0.2342317,-0.052385423,-0.085666664,-0.15836762,-0.07517644,-0.19200182,-0.18862838,-0.15140331,-0.033859774,-0.12332771,-0.1972647,-0.15414181,0.02916768,-0.060957972,-0.10159885,-0.17703006,-0.1510448,-0.25856856,0.07548892,-0.23606382,-0.12849897,0.14113633,-0.060645595,-0.2540677,-0.16135181,-0.14068705,-0.5648305,-0.008174281,0.008009485,-0.059439976,-0.16427118,-0.049181204,-0.33793795,-0.374835,-0.09846002,-0.19079655,0.18321206,-0.12385686,-0.25412825,-0.35696992,0.016588472,-0.21662934,-0.11391699,-0.26556665,0.08837236,-0.15912412,-0.07385066,-0.17173973,-0.008978502,-0.23246926,-0.13149825,-0.36681277,0.03410984,-0.15349716,-0.41542915,-0.12584719,-0.105505586,-0.13406247,-0.20555699,0.15729184,-0.043677147,-0.18382725,-0.12799186,-0.15744153,-0.11571411,-0.23866269,-0.003481175,-0.16259992,0.002666595,0.07588409,-0.3699608,-0.31199253,-0.083598904,-0.14888975,-0.04741074,0.08847541,-0.08949696,-0.097371034,0.15431203,-0.12417036,-0.002890412,0.16101214,-0.57719815,0.092626795,-0.019476868,-0.16773346,-0.27955195,-0.4895751,-0.37885347,-0.37147158,0.2705957,-0.21458432,-0.003703477,0.020420244,-0.07368695,-0.18660946,0.26162037,-0.10894613,0.20588599,-0.14658472,0.014185404,-0.33298087,-0.08740234,-0.21124783,-0.07860843,-0.32245407,0.20376305,0.37123635,-0.44119352,-0.22654532
0.042042963,-0.112987675,-0.13514249,-0.23087206,-0.007393387,0.1453242,0.05161068,0.1119547,0.12896262,-0.34472346,-0.28660673,0.015276129,-0.020341074,0.38445067,0.18574056,0.10881621,-0.20838103,-0.01361718,-0.24638617,0.18740942,-0.17595053,-0.17110862,-0.16431172,-0.06616213,-0.07621581,0.10081716,0.1371618,0.27631295,-0.024157431,-0.13365029,-0.16616604,0.09713508,0.11952006,-0.14046167,0.07789261,-0.03896128,-0.013303615,-0.24590261,-0.20854285,-0.039349396,0.1490737,-0.24488614,-0.08449022,-0.19262806,-0.2072687,0.31338918,0.120276056,-0.015141301,0.2195597,-0.006023816,0.13471897,-0.089674056,-0.02867197,-0.032005556,-0.110176265,-0.009206641,0.09844434,-0.12666942,0.029596664,-0.19702058,-0.07258588,-0.07806911,-0.16895959,-0.32195225,-0.13088626,-0.10777347,-0.123495854,-0.26855627,-0.16530989,0.26453635,-0.21116567,0.002257217,-0.061517775,-0.041957296,-0.28722608,-0.046401814,0.038069606,-0.2438837,-0.09817037,-0.07475423,-0.1064072,-0.14223604,-0.118586324,-0.07387677,0.090188526,0.014861094,0.034483798,0.18084475,-0.061853576,-0.19558802,0.058640897,-0.09519715,-0.029391468,-0.002251093,-0.018864438,-0.09161127,0.10004101,-0.017260142,-0.07492098,-0.03814209,-0.004334766,-0.04078564,-0.09274516,-0.001947191,0.332937,0.0650218,-0.02806735,-0.1134101,0.087442026,-0.165859,0.03796465,-0.18670222,-0.010387802,-0.17733921,-0.47563788,-0.014653355,0.26550788,-0.007822336,0.006208397,-0.17346004,-0.2545925,-0.021126352,-0.75914925,0.14404854,-0.17390622,0.16192892,0.14659163,-0.21438658,-0.09245286,0.041536793,0.0916284,0.09117679,-0.28701106,0.00422743,-0.04628027,0.16289009,-0.25053203,0.061932914,-0.21430203,-0.7190977,0.000215149,-0.12299395,0.004772476,-0.07308242,0.031215666,0.08126469,-0.050409924,0.41753882,-0.05132735,0.2383977,-0.33037263,-0.05202154,-0.10855437,0.098718405,0.02069044,-0.24744731,-0.038225353,0.22856314,0.008077497,-0.26245558,0.18261755,-0.28360647,0.1826627,0.003962578,-0.31180114,-0.18303381,0.16816108,-0.20582785,0.24994168,0.19846293,0.2106804,0.043461405,0.36660567,-0.35370833,0.3156499,-0.17173834,0.41089064,-0.039477326,-0.38814312,-0.10506007,0.06962278,-0.14088413,-0.12057568,-0.16186969,0.06389641,0.42454794,-0.10026849,0.42019483
